image_path,image_name,ground_truth,predicted_label,confidence,correct,all_scores
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_15_Screen Shot 2018-06-13 at 12.13.44 AM.png,rotated_by_15_Screen Shot 2018-06-13 at 12.13.44 AM.png,freshoranges,rottenbanana,0.4747485816478729,False,"{'freshapples': 0.05901160091161728, 'freshbanana': 0.013477024622261524, 'freshoranges': 0.09875337034463882, 'rottenapples': 0.044846076518297195, 'rottenbanana': 0.4747485816478729, 'rottenoranges': 0.03426997363567352, 'unripe apple': 0.07424087077379227, 'unripe banana': 0.06405287981033325, 'unripe orange': 0.13659967482089996}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_15_Screen Shot 2018-06-13 at 12.17.43 AM.png,rotated_by_15_Screen Shot 2018-06-13 at 12.17.43 AM.png,freshoranges,rottenbanana,0.5336376428604126,False,"{'freshapples': 0.05462219938635826, 'freshbanana': 0.013570538721978664, 'freshoranges': 0.09613748639822006, 'rottenapples': 0.03974098712205887, 'rottenbanana': 0.5336376428604126, 'rottenoranges': 0.030909504741430283, 'unripe apple': 0.05534238740801811, 'unripe banana': 0.05625074356794357, 'unripe orange': 0.11978860199451447}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_15_Screen Shot 2018-06-13 at 12.19.08 AM.png,rotated_by_15_Screen Shot 2018-06-13 at 12.19.08 AM.png,freshoranges,rottenbanana,0.5110422372817993,False,"{'freshapples': 0.05562634393572807, 'freshbanana': 0.013194565661251545, 'freshoranges': 0.08822301775217056, 'rottenapples': 0.04233754798769951, 'rottenbanana': 0.5110422372817993, 'rottenoranges': 0.031443651765584946, 'unripe apple': 0.0745827779173851, 'unripe banana': 0.06359116733074188, 'unripe orange': 0.11995873600244522}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_15_Screen Shot 2018-06-13 at 12.20.39 AM.png,rotated_by_15_Screen Shot 2018-06-13 at 12.20.39 AM.png,freshoranges,rottenbanana,0.49849700927734375,False,"{'freshapples': 0.058144841343164444, 'freshbanana': 0.013696110807359219, 'freshoranges': 0.09077928215265274, 'rottenapples': 0.04336415231227875, 'rottenbanana': 0.49849700927734375, 'rottenoranges': 0.030560588464140892, 'unripe apple': 0.07742098718881607, 'unripe banana': 0.06315535306930542, 'unripe orange': 0.12438162416219711}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-12 at 11.50.54 PM.png,rotated_by_30_Screen Shot 2018-06-12 at 11.50.54 PM.png,freshoranges,rottenbanana,0.46939370036125183,False,"{'freshapples': 0.05151369050145149, 'freshbanana': 0.011656375601887703, 'freshoranges': 0.08312592655420303, 'rottenapples': 0.04626431316137314, 'rottenbanana': 0.46939370036125183, 'rottenoranges': 0.03341621905565262, 'unripe apple': 0.07760760188102722, 'unripe banana': 0.07092870771884918, 'unripe orange': 0.1560935080051422}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-12 at 11.54.20 PM.png,rotated_by_30_Screen Shot 2018-06-12 at 11.54.20 PM.png,freshoranges,rottenbanana,0.4793022572994232,False,"{'freshapples': 0.053465478122234344, 'freshbanana': 0.011043060570955276, 'freshoranges': 0.08614037930965424, 'rottenapples': 0.0437784418463707, 'rottenbanana': 0.4793022572994232, 'rottenoranges': 0.03016640990972519, 'unripe apple': 0.07891499996185303, 'unripe banana': 0.06316451728343964, 'unripe orange': 0.1540244221687317}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-12 at 11.58.24 PM.png,rotated_by_30_Screen Shot 2018-06-12 at 11.58.24 PM.png,freshoranges,rottenbanana,0.446649968624115,False,"{'freshapples': 0.05585876479744911, 'freshbanana': 0.012072799727320671, 'freshoranges': 0.0987800881266594, 'rottenapples': 0.04734519124031067, 'rottenbanana': 0.446649968624115, 'rottenoranges': 0.0374562032520771, 'unripe apple': 0.07768889516592026, 'unripe banana': 0.07399392873048782, 'unripe orange': 0.15015415847301483}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.02.45 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.02.45 AM.png,freshoranges,rottenbanana,0.51932692527771,False,"{'freshapples': 0.05187930166721344, 'freshbanana': 0.0109191183000803, 'freshoranges': 0.0888647735118866, 'rottenapples': 0.03750698268413544, 'rottenbanana': 0.51932692527771, 'rottenoranges': 0.02631140686571598, 'unripe apple': 0.07533401250839233, 'unripe banana': 0.05513497814536095, 'unripe orange': 0.1347225159406662}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.07.32 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.07.32 AM.png,freshoranges,rottenbanana,0.49852532148361206,False,"{'freshapples': 0.06674187630414963, 'freshbanana': 0.01400837767869234, 'freshoranges': 0.08215092867612839, 'rottenapples': 0.03795069828629494, 'rottenbanana': 0.49852532148361206, 'rottenoranges': 0.040090661495923996, 'unripe apple': 0.05435037240386009, 'unripe banana': 0.07105518877506256, 'unripe orange': 0.13512660562992096}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.08.09 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.08.09 AM.png,freshoranges,rottenbanana,0.45822182297706604,False,"{'freshapples': 0.05837991461157799, 'freshbanana': 0.014620786532759666, 'freshoranges': 0.0791613757610321, 'rottenapples': 0.037217866629362106, 'rottenbanana': 0.45822182297706604, 'rottenoranges': 0.035276543349027634, 'unripe apple': 0.07270480692386627, 'unripe banana': 0.07241464406251907, 'unripe orange': 0.17200225591659546}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.09.49 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.09.49 AM.png,freshoranges,rottenbanana,0.4685116708278656,False,"{'freshapples': 0.061085063964128494, 'freshbanana': 0.014944279566407204, 'freshoranges': 0.09770648181438446, 'rottenapples': 0.03800158575177193, 'rottenbanana': 0.4685116708278656, 'rottenoranges': 0.03584505617618561, 'unripe apple': 0.06605713814496994, 'unripe banana': 0.06788530945777893, 'unripe orange': 0.1499633491039276}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.12.04 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.12.04 AM.png,freshoranges,rottenbanana,0.5102163553237915,False,"{'freshapples': 0.04756849259138107, 'freshbanana': 0.013347801752388477, 'freshoranges': 0.08027607202529907, 'rottenapples': 0.03781548887491226, 'rottenbanana': 0.5102163553237915, 'rottenoranges': 0.031012941151857376, 'unripe apple': 0.0662066861987114, 'unripe banana': 0.06984690576791763, 'unripe orange': 0.14370927214622498}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.17.05 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.17.05 AM.png,freshoranges,rottenbanana,0.4691566526889801,False,"{'freshapples': 0.04901517927646637, 'freshbanana': 0.011637893505394459, 'freshoranges': 0.08731288462877274, 'rottenapples': 0.043584443628787994, 'rottenbanana': 0.4691566526889801, 'rottenoranges': 0.03026275523006916, 'unripe apple': 0.08154386281967163, 'unripe banana': 0.07255468517541885, 'unripe orange': 0.15493164956569672}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_30_Screen Shot 2018-06-13 at 12.19.36 AM.png,rotated_by_30_Screen Shot 2018-06-13 at 12.19.36 AM.png,freshoranges,rottenbanana,0.4885968565940857,False,"{'freshapples': 0.051413703709840775, 'freshbanana': 0.01255300734192133, 'freshoranges': 0.10179182887077332, 'rottenapples': 0.045841384679079056, 'rottenbanana': 0.4885968565940857, 'rottenoranges': 0.03064502775669098, 'unripe apple': 0.08924344182014465, 'unripe banana': 0.054959386587142944, 'unripe orange': 0.12495535612106323}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-12 at 11.52.40 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 11.52.40 PM.png,freshoranges,rottenbanana,0.46806246042251587,False,"{'freshapples': 0.05721055343747139, 'freshbanana': 0.013203036971390247, 'freshoranges': 0.08829720318317413, 'rottenapples': 0.0455806702375412, 'rottenbanana': 0.46806246042251587, 'rottenoranges': 0.028485773131251335, 'unripe apple': 0.07601777464151382, 'unripe banana': 0.07841186225414276, 'unripe orange': 0.1447305828332901}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-12 at 11.56.20 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 11.56.20 PM.png,freshoranges,rottenbanana,0.4157201051712036,False,"{'freshapples': 0.0573684424161911, 'freshbanana': 0.013527123257517815, 'freshoranges': 0.08418721705675125, 'rottenapples': 0.040809597820043564, 'rottenbanana': 0.4157201051712036, 'rottenoranges': 0.03136586770415306, 'unripe apple': 0.08913452178239822, 'unripe banana': 0.08075588941574097, 'unripe orange': 0.18713128566741943}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-12 at 11.58.56 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 11.58.56 PM.png,freshoranges,rottenbanana,0.5250874161720276,False,"{'freshapples': 0.05266817659139633, 'freshbanana': 0.012165796011686325, 'freshoranges': 0.07338516414165497, 'rottenapples': 0.03694310411810875, 'rottenbanana': 0.5250874161720276, 'rottenoranges': 0.028345482423901558, 'unripe apple': 0.07432094216346741, 'unripe banana': 0.06624996662139893, 'unripe orange': 0.1308339536190033}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-12 at 11.59.38 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 11.59.38 PM.png,freshoranges,rottenbanana,0.4467012286186218,False,"{'freshapples': 0.06042046472430229, 'freshbanana': 0.008809605613350868, 'freshoranges': 0.12915296852588654, 'rottenapples': 0.067427858710289, 'rottenbanana': 0.4467012286186218, 'rottenoranges': 0.04871833324432373, 'unripe apple': 0.04183560609817505, 'unripe banana': 0.07347142696380615, 'unripe orange': 0.1234624832868576}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.01.49 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.01.49 AM.png,freshoranges,rottenbanana,0.4522099792957306,False,"{'freshapples': 0.05728467181324959, 'freshbanana': 0.01212091650813818, 'freshoranges': 0.1100427657365799, 'rottenapples': 0.05458437651395798, 'rottenbanana': 0.4522099792957306, 'rottenoranges': 0.03526969999074936, 'unripe apple': 0.09571416676044464, 'unripe banana': 0.05072501674294472, 'unripe orange': 0.13204830884933472}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.10.04 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.10.04 AM.png,freshoranges,rottenbanana,0.46706870198249817,False,"{'freshapples': 0.05541343614459038, 'freshbanana': 0.011779597960412502, 'freshoranges': 0.09730435162782669, 'rottenapples': 0.05039946734905243, 'rottenbanana': 0.46706870198249817, 'rottenoranges': 0.03168762847781181, 'unripe apple': 0.08299274742603302, 'unripe banana': 0.06814660876989365, 'unripe orange': 0.13520745933055878}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.11.28 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.11.28 AM.png,freshoranges,rottenbanana,0.4598812758922577,False,"{'freshapples': 0.054633818566799164, 'freshbanana': 0.015093903988599777, 'freshoranges': 0.07504429668188095, 'rottenapples': 0.041990913450717926, 'rottenbanana': 0.4598812758922577, 'rottenoranges': 0.032497335225343704, 'unripe apple': 0.07758717983961105, 'unripe banana': 0.08181144297122955, 'unripe orange': 0.16145983338356018}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.13.24 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.13.24 AM.png,freshoranges,rottenbanana,0.43190890550613403,False,"{'freshapples': 0.05818643793463707, 'freshbanana': 0.012827599421143532, 'freshoranges': 0.11106254160404205, 'rottenapples': 0.04624060168862343, 'rottenbanana': 0.43190890550613403, 'rottenoranges': 0.03067656047642231, 'unripe apple': 0.07945353537797928, 'unripe banana': 0.07679381221532822, 'unripe orange': 0.1528499871492386}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.15.08 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.15.08 AM.png,freshoranges,rottenbanana,0.4770156741142273,False,"{'freshapples': 0.060552243143320084, 'freshbanana': 0.013610928319394588, 'freshoranges': 0.08612506836652756, 'rottenapples': 0.0489896796643734, 'rottenbanana': 0.4770156741142273, 'rottenoranges': 0.03486749157309532, 'unripe apple': 0.06948138773441315, 'unripe banana': 0.07706894725561142, 'unripe orange': 0.13228856027126312}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_45_Screen Shot 2018-06-13 at 12.17.01 AM.png,rotated_by_45_Screen Shot 2018-06-13 at 12.17.01 AM.png,freshoranges,rottenbanana,0.4610893726348877,False,"{'freshapples': 0.05439231917262077, 'freshbanana': 0.012809979729354382, 'freshoranges': 0.07611250132322311, 'rottenapples': 0.03552181273698807, 'rottenbanana': 0.4610893726348877, 'rottenoranges': 0.028986718505620956, 'unripe apple': 0.07425737380981445, 'unripe banana': 0.07627861201763153, 'unripe orange': 0.18055132031440735}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.54.03 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.54.03 PM.png,freshoranges,rottenbanana,0.4366079568862915,False,"{'freshapples': 0.05884656310081482, 'freshbanana': 0.015051551163196564, 'freshoranges': 0.09643557667732239, 'rottenapples': 0.04195479676127434, 'rottenbanana': 0.4366079568862915, 'rottenoranges': 0.029489442706108093, 'unripe apple': 0.07213607430458069, 'unripe banana': 0.0723949670791626, 'unripe orange': 0.17708304524421692}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.54.35 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.54.35 PM.png,freshoranges,rottenbanana,0.510949969291687,False,"{'freshapples': 0.047515690326690674, 'freshbanana': 0.013195539824664593, 'freshoranges': 0.07353132963180542, 'rottenapples': 0.037960801273584366, 'rottenbanana': 0.510949969291687, 'rottenoranges': 0.0285505261272192, 'unripe apple': 0.05992059037089348, 'unripe banana': 0.0736180916428566, 'unripe orange': 0.15475744009017944}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.55.48 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.55.48 PM.png,freshoranges,rottenbanana,0.5014123320579529,False,"{'freshapples': 0.04974544048309326, 'freshbanana': 0.01303543709218502, 'freshoranges': 0.07865351438522339, 'rottenapples': 0.037763845175504684, 'rottenbanana': 0.5014123320579529, 'rottenoranges': 0.0322362557053566, 'unripe apple': 0.06761982291936874, 'unripe banana': 0.0761345699429512, 'unripe orange': 0.14339879155158997}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.56.43 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.56.43 PM.png,freshoranges,rottenbanana,0.504277229309082,False,"{'freshapples': 0.04846210405230522, 'freshbanana': 0.012189202941954136, 'freshoranges': 0.07614491879940033, 'rottenapples': 0.03642912209033966, 'rottenbanana': 0.504277229309082, 'rottenoranges': 0.027293922379612923, 'unripe apple': 0.062322232872247696, 'unripe banana': 0.0723419114947319, 'unripe orange': 0.1605394035577774}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.58.43 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.58.43 PM.png,freshoranges,rottenbanana,0.502138614654541,False,"{'freshapples': 0.05410728231072426, 'freshbanana': 0.014097055420279503, 'freshoranges': 0.07560860365629196, 'rottenapples': 0.043714940547943115, 'rottenbanana': 0.502138614654541, 'rottenoranges': 0.033007677644491196, 'unripe apple': 0.0696106031537056, 'unripe banana': 0.06865515559911728, 'unripe orange': 0.13906006515026093}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshoranges/rotated_by_60_Screen Shot 2018-06-12 at 11.58.56 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 11.58.56 PM.png,freshoranges,rottenbanana,0.491410493850708,False,"{'freshapples': 0.05446116626262665, 'freshbanana': 0.012188690714538097, 'freshoranges': 0.08313310891389847, 'rottenapples': 0.0390329584479332, 'rottenbanana': 0.491410493850708, 'rottenoranges': 0.03184133768081665, 'unripe apple': 0.06690529733896255, 'unripe banana': 0.07117089629173279, 'unripe orange': 0.14985604584217072}"
